datetime,Humidity,Pressure,Temperature,Weather Description,Wind Dirn,Win Speed
2015-12-19 06:00:00,100,1011,274.73,sky is clear,283,4
2015-12-19 07:00:00,55,1012,275.46,broken clouds,260,6
2015-12-19 08:00:00,51,1013,275.45,overcast clouds,260,3
2015-12-19 09:00:00,47,1014,275.36,broken clouds,270,7
2015-12-19 10:00:00,47,1014,275.145866282,broken clouds,267,7
2015-12-19 11:00:00,47,1016,274.51,scattered clouds,260,8
2015-12-19 12:00:00,47,1016,274.410708818,scattered clouds,257,8
2015-12-19 13:00:00,47,1017,274.11,few clouds,250,7
2015-12-19 14:00:00,61,1022,274.527912862,few clouds,259,7
2015-12-19 15:00:00,40,1019,275.58,few clouds,250,7
2015-12-19 16:00:00,40,1020,275.75,sky is clear,300,8
2015-12-19 17:00:00,41,1019,276.66,scattered clouds,250,8
2015-12-19 18:00:00,38,1019,276.81,scattered clouds,260,8
2015-12-19 19:00:00,38,1019,276.738357634,scattered clouds,262,8
2015-12-19 20:00:00,41,1019,276.52,broken clouds,270,9
2015-12-19 21:00:00,40,1019,276.407595954,broken clouds,272,10
2015-12-19 22:00:00,38,1022,276.05,broken clouds,280,11
2015-12-19 23:00:00,53,1026,276.018775099,broken clouds,279,9
2015-12-20 00:00:00,40,1023,275.71,broken clouds,240,7
2015-12-20 01:00:00,40,1023,275.760763839,broken clouds,242,7
2015-12-20 02:00:00,44,1024,275.94,broken clouds,250,4
2015-12-20 03:00:00,43,1024,275.930281514,broken clouds,257,4
2015-12-20 04:00:00,41,1025,275.9,broken clouds,280,5
2015-12-20 05:00:00,55,1029,275.707352368,scattered clouds,282,5
2015-12-20 06:00:00,37,1026,275.79,overcast clouds,280,3
2015-12-20 07:00:00,44,1027,275.55,broken clouds,260,4
2015-12-20 08:00:00,44,1028,275.45,broken clouds,260,6
2015-12-20 09:00:00,45,1028,275.267473245,broken clouds,265,6
2015-12-20 10:00:00,51,1030,274.73,broken clouds,280,5
2015-12-20 11:00:00,50,1030,274.66,overcast clouds,294,3
2015-12-20 12:00:00,55,1031,273.93,broken clouds,260,3
2015-12-20 13:00:00,50,1033,273.83,sky is clear,240,2
2015-12-20 14:00:00,51,1034,275.13,few clouds,260,3
2015-12-20 15:00:00,47,1034,275.661832843,few clouds,270,3
2015-12-20 16:00:00,38,1034,277.18,scattered clouds,300,4
2015-12-20 17:00:00,41,1034,277.33,sky is clear,290,6
2015-12-20 18:00:00,38,1033,277.91,scattered clouds,320,3
2015-12-20 19:00:00,33,1032,279.13,broken clouds,250,3
2015-12-20 20:00:00,47,1036,278.57876144,scattered clouds,246,3
2015-12-20 21:00:00,38,1032,278.28,broken clouds,220,4
2015-12-20 22:00:00,40,1032,277.730707266,broken clouds,220,3
2015-12-20 23:00:00,48,1033,275.94,broken clouds,220,3
2015-12-21 00:00:00,48,1033,275.733331017,broken clouds,217,3
2015-12-21 01:00:00,51,1033,275.05,broken clouds,210,3
2015-12-21 02:00:00,66,1036,274.495582938,broken clouds,212,3
2015-12-21 03:00:00,59,1031,274.01,broken clouds,150,1
2015-12-21 04:00:00,59,1031,273.995748468,broken clouds,161,1
2015-12-21 05:00:00,59,1031,273.95,scattered clouds,200,3
2015-12-21 06:00:00,55,1030,273.82,scattered clouds,190,2
2015-12-21 07:00:00,55,1029,274.28138738,scattered clouds,195,2
2015-12-21 08:00:00,55,1029,275.65,mist,210,2
2015-12-21 09:00:00,56,1028,275.848606592,broken clouds,220,2
2015-12-21 10:00:00,59,1028,276.43,light rain,250,2
2015-12-21 11:00:00,72,1032,276.844338235,broken clouds,239,3
2015-12-21 12:00:00,69,1028,276.87,mist,230,2
2015-12-21 13:00:00,67,1027,277.216356003,overcast clouds,228,2
2015-12-21 14:00:00,64,1027,278.29,mist,223,4
2015-12-21 15:00:00,64,1026,278.955463245,overcast clouds,224,4
2015-12-21 16:00:00,65,1026,280.96,overcast clouds,231,4
2015-12-21 17:00:00,65,1029,281.817176165,overcast clouds,229,5
2015-12-21 18:00:00,93,1005,282.43,mist,220,6
2015-12-21 19:00:00,50,1021,283.27,overcast clouds,220,4
2015-12-21 20:00:00,53,1025,283.58326898,overcast clouds,223,4
2015-12-21 21:00:00,46,1021,283.74,mist,230,5
2015-12-21 22:00:00,47,1020,283.711107756,overcast clouds,237,4
2015-12-21 23:00:00,53,1020,283.62,overcast clouds,260,2
2015-12-22 00:00:00,53,1019,283.587301987,overcast clouds,255,2
2015-12-22 01:00:00,57,1019,283.48,mist,240,4
2015-12-22 02:00:00,61,1023,284.110871125,overcast clouds,237,4
2015-12-22 03:00:00,66,1019,283.24,mist,240,3
2015-12-22 04:00:00,67,1019,283.280883568,overcast clouds,237,3
2015-12-22 05:00:00,71,1019,283.4,mist,230,3
2015-12-22 06:00:00,72,1019,283.530255259,overcast clouds,238,2
2015-12-22 07:00:00,76,1019,283.87,overcast clouds,260,2
2015-12-22 08:00:00,76,1023,284.304131775,overcast clouds,242,2
2015-12-22 09:00:00,76,1018,283.83,light rain,260,1
2015-12-22 10:00:00,76,1017,283.770510247,overcast clouds,232,1
2015-12-22 11:00:00,76,1017,283.59,drizzle,150,1
2015-12-22 12:00:00,77,1017,283.64469697,light rain,152,1
2015-12-22 13:00:00,82,1017,283.81,mist,160,2
2015-12-22 14:00:00,84,1021,284.52073246,light rain,173,2
2015-12-22 15:00:00,82,1016,284.93,light intensity drizzle,0,2
2015-12-22 16:00:00,84,1015,285.290786986,light rain,50,2
2015-12-22 17:00:00,93,1014,286.3,mist,190,3
2015-12-22 18:00:00,91,1013,286.470101816,light rain,190,3
2015-12-22 19:00:00,87,1012,286.95,fog,190,4
2015-12-22 20:00:00,88,1017,287.103227089,light rain,198,3
2015-12-22 21:00:00,82,1013,288.16,light rain,240,5
2015-12-22 22:00:00,80,1013,288.113462756,overcast clouds,242,4
2015-12-22 23:00:00,77,1014,287.96,mist,250,4
2015-12-23 00:00:00,78,1014,287.543462507,broken clouds,250,3
2015-12-23 01:00:00,82,1017,286.13,fog,253,3
2015-12-23 02:00:00,85,1021,285.058162531,broken clouds,248,2
2015-12-23 03:00:00,100,1018,284.3,mist,253,3
2015-12-23 04:00:00,96,1018,284.126833746,light rain,246,2
2015-12-23 05:00:00,87,1019,283.56,mist,224,0
2015-12-23 06:00:00,90,1019,283.21414546,light rain,224,0
2015-12-23 07:00:00,100,1020,282.28,fog,224,0
2015-12-23 08:00:00,96,1024,281.318766571,broken clouds,167,0
2015-12-23 09:00:00,87,1020,282.27,fog,68,1
2015-12-23 10:00:00,90,1020,282.267454061,light rain,75,1
2015-12-23 11:00:00,100,1021,282.26,mist,96,1
2015-12-23 12:00:00,98,1021,282.451000411,light rain,76,1
2015-12-23 13:00:00,93,1022,283,fog,20,2
2015-12-23 14:00:00,93,1026,283.385962632,overcast clouds,43,1
2015-12-23 15:00:00,93,1023,283.89,proximity thunderstorm,0,2
2015-12-23 16:00:00,93,1022,284.224186047,light rain,13,2
2015-12-23 17:00:00,93,1021,285.15,fog,50,4
2015-12-23 18:00:00,93,1020,285.33026512,light rain,50,3
2015-12-23 19:00:00,93,1019,285.84,fog,50,2
2015-12-23 20:00:00,93,1023,285.938440367,moderate rain,69,2
2015-12-23 21:00:00,100,1017,285.85,mist,50,4
2015-12-23 22:00:00,98,1016,286.026552489,moderate rain,37,3
2015-12-23 23:00:00,93,1016,286.58,mist,0,1
2015-12-24 00:00:00,91,1015,286.652218364,moderate rain,14,1
2015-12-24 01:00:00,87,1014,286.88,mist,60,1
2015-12-24 02:00:00,89,1018,287.25612261,moderate rain,94,2
2015-12-24 03:00:00,87,1012,288.38,mist,133,4
2015-12-24 04:00:00,87,1011,288.623822064,light rain,146,4
2015-12-24 05:00:00,87,1011,289.33,fog,183,3
2015-12-24 06:00:00,88,1010,289.63660243,light rain,132,3
2015-12-24 07:00:00,94,1009,290.44,fog,0,2
2015-12-24 08:00:00,93,1014,290.478063379,heavy intensity rain,72,3
2015-12-24 09:00:00,88,1010,290.1,fog,190,3
2015-12-24 10:00:00,86,1010,290.005967135,scattered clouds,190,4
2015-12-24 11:00:00,83,1011,289.73,fog,190,6
2015-12-24 12:00:00,81,1011,290.106167698,light rain,192,5
2015-12-24 13:00:00,77,1012,291.18,mist,200,4
2015-12-24 14:00:00,82,1017,291.090473988,heavy intensity rain,203,4
2015-12-24 15:00:00,77,1014,292.38,light rain,230,3
2015-12-24 16:00:00,77,1014,292.640849518,light rain,227,4
2015-12-24 17:00:00,78,1014,293.36,light intensity drizzle,220,9
2015-12-24 18:00:00,77,1014,293.462968424,overcast clouds,228,7
2015-12-24 19:00:00,77,1015,293.74,haze,250,2
2015-12-24 20:00:00,73,1015,293.84,broken clouds,260,5
2015-12-24 21:00:00,75,1015,293.330911035,broken clouds,250,4
2015-12-24 22:00:00,82,1017,291.59,broken clouds,220,2
2015-12-24 23:00:00,86,1021,290.46178727,heavy intensity rain,235,1
2015-12-25 00:00:00,82,1019,289.21,mist,230,2
2015-12-25 01:00:00,86,1019,288.723863926,broken clouds,217,2
2015-12-25 02:00:00,100,1020,287.12,mist,174,2
2015-12-25 03:00:00,100,1020,286.82,mist,174,2
2015-12-25 04:00:00,72,1020,285.93,mist,220,1
2015-12-25 05:00:00,77,1024,285.711927757,broken clouds,214,1
2015-12-25 06:00:00,82,1020,285.92,fog,220,1
2015-12-25 07:00:00,82,1020,285.87,fog,20,2
2015-12-25 08:00:00,82,1020,285.86,fog,360,2
2015-12-25 09:00:00,93,1019,285.68,mist,254,1
2015-12-25 10:00:00,87,1020,285.25,mist,254,1
2015-12-25 11:00:00,87,1019,284.32,mist,211,1
2015-12-25 12:00:00,100,1021,284.33,mist,211,1
2015-12-25 13:00:00,100,1021,284.28,mist,227,1
2015-12-25 14:00:00,99,1026,285.323699238,light rain,204,1
2015-12-25 15:00:00,100,1023,286.88,fog,40,1
2015-12-25 16:00:00,93,1022,287.94,fog,227,1
2015-12-25 17:00:00,87,1021,288.9,fog,100,1
2015-12-25 18:00:00,84,1021,289.113462158,broken clouds,134,1
2015-12-25 19:00:00,77,1021,289.78,haze,241,1
2015-12-25 20:00:00,77,1021,289.79,broken clouds,283,1
2015-12-25 21:00:00,79,1021,289.438025678,light rain,254,1
2015-12-25 22:00:00,87,1021,288.28,light rain,160,2
2015-12-25 23:00:00,93,1021,288.15,mist,358,1
2015-12-26 00:00:00,87,1022,287.78,mist,90,3
2015-12-26 01:00:00,90,1022,287.600723684,light rain,152,2
2015-12-26 02:00:00,100,1022,287.03,mist,352,2
2015-12-26 03:00:00,96,1022,286.997063526,light rain,354,2
2015-12-26 04:00:00,87,1024,286.89,heavy intensity rain,360,1
2015-12-26 05:00:00,100,1024,286.78,heavy intensity rain,350,2
2015-12-26 06:00:00,71,1025,286.53,mist,20,6
2015-12-26 07:00:00,58,1026,285.53,broken clouds,30,5
2015-12-26 08:00:00,53,1027,285.26,broken clouds,10,2
2015-12-26 09:00:00,54,1028,284.14,broken clouds,20,6
2015-12-26 10:00:00,43,1029,284.03,overcast clouds,10,2
2015-12-26 11:00:00,92,1029,283.76,overcast clouds,30,5
2015-12-26 12:00:00,46,1030,283.54,overcast clouds,32,3
2015-12-26 13:00:00,43,1032,283.05,overcast clouds,20,4
2015-12-26 14:00:00,49,1033,282.85,overcast clouds,50,2
2015-12-26 15:00:00,50,1033,283.27,overcast clouds,20,4
2015-12-26 16:00:00,53,1033,283.55,light intensity drizzle,20,4
2015-12-26 17:00:00,71,1032,283.57,overcast clouds,70,4
2015-12-26 18:00:00,66,1031,283.557737051,overcast clouds,62,3
2015-12-26 19:00:00,53,1031,283.52,overcast clouds,40,2
2015-12-26 20:00:00,50,1031,283.45,light rain,40,3
2015-12-26 21:00:00,50,1031,283.305212827,overcast clouds,40,3
2015-12-26 22:00:00,53,1031,282.8,light rain,40,3
2015-12-26 23:00:00,60,1035,282.587062095,overcast clouds,58,3
2015-12-27 00:00:00,57,1030,282.76,light rain,100,2
2015-12-27 01:00:00,58,1029,282.750454048,overcast clouds,97,2
2015-12-27 02:00:00,62,1029,282.72,light rain,90,2
2015-12-27 03:00:00,65,1028,282.57492764,light rain,90,2
2015-12-27 04:00:00,76,1027,282.1,haze,90,4
2015-12-27 05:00:00,87,1026,281.49,mist,60,3
2015-12-27 06:00:00,93,1024,280.9,light intensity drizzle,40,3
2015-12-27 07:00:00,100,1022,280.87,drizzle,10,2
2015-12-27 08:00:00,93,1021,281.3,drizzle,142,1
2015-12-27 09:00:00,93,1020,281.42,drizzle,320,1
2015-12-27 10:00:00,93,1018,281.51,drizzle,10,1
2015-12-27 11:00:00,93,1018,281.62,drizzle,224,3
2015-12-27 12:00:00,93,1016,281.88,fog,224,3
2015-12-27 13:00:00,93,1016,282.2,fog,224,3
2015-12-27 14:00:00,87,1015,283.36,fog,210,3
2015-12-27 15:00:00,90,1014,283.841395151,light rain,215,3
2015-12-27 16:00:00,100,1014,285.24,mist,230,6
2015-12-27 17:00:00,93,1013,285.61,mist,240,6
2015-12-27 18:00:00,77,1012,286.49,mist,250,7
2015-12-27 19:00:00,93,1010,287.29,mist,240,5
2015-12-27 20:00:00,77,1009,287.62,mist,240,5
2015-12-27 21:00:00,87,1010,288.21,mist,260,4
2015-12-27 22:00:00,93,1010,288.32,light rain,240,2
2015-12-27 23:00:00,87,1012,288.39,mist,290,4
2015-12-28 00:00:00,83,1012,287.80368544,light rain,294,4
2015-12-28 01:00:00,71,1013,286.02,mist,310,5
2015-12-28 02:00:00,78,1018,285.176803796,light rain,316,5
2015-12-28 03:00:00,76,1016,282.31,drizzle,320,6
2015-12-28 04:00:00,72,1016,281.723109114,light rain,322,6
2015-12-28 05:00:00,61,1019,280.02,broken clouds,330,4
2015-12-28 06:00:00,60,1019,279.543114355,broken clouds,330,4
2015-12-28 07:00:00,60,1021,278.27,broken clouds,330,5
2015-12-28 08:00:00,60,1024,277.94,sky is clear,330,3
2015-12-28 09:00:00,60,1024,277.04,broken clouds,340,5
2015-12-28 10:00:00,64,1025,276.97,sky is clear,340,2
2015-12-28 11:00:00,60,1026,276.58,broken clouds,340,5
2015-12-28 12:00:00,69,1027,276.54,broken clouds,20,1
2015-12-28 13:00:00,55,1028,276.41,light rain,350,7
2015-12-28 14:00:00,66,1033,276.585022305,light rain,240,6
2015-12-28 15:00:00,52,1031,277.5,light snow,30,6
2015-12-28 16:00:00,52,1031,277.83,broken clouds,50,5
2015-12-28 17:00:00,41,1031,277.97,broken clouds,60,5
2015-12-28 18:00:00,42,1031,277.884624926,light rain,52,5
2015-12-28 19:00:00,48,1031,277.61,light rain,30,5
2015-12-28 20:00:00,52,1031,277.24,overcast clouds,40,4
2015-12-28 21:00:00,51,1031,277.103539142,overcast clouds,46,4
2015-12-28 22:00:00,48,1032,276.64,mist,70,3
2015-12-28 23:00:00,61,1037,276.415180602,light rain,72,3
2015-12-29 00:00:00,55,1033,275.71,light snow,80,5
2015-12-29 01:00:00,58,1033,275.489424142,light rain,75,5
2015-12-29 02:00:00,69,1033,274.79,mist,60,6
2015-12-29 03:00:00,71,1032,274.746545583,light rain,69,6
2015-12-29 04:00:00,80,1031,274.61,mist,100,6
2015-12-29 05:00:00,80,1031,274.23,light snow,70,7
2015-12-29 06:00:00,80,1030,273.32,light rain,80,7
2015-12-29 07:00:00,93,1027,273.53,haze,50,4
2015-12-29 08:00:00,100,1026,273.74,light snow,60,4
2015-12-29 09:00:00,96,1025,274.060371907,moderate rain,62,4
2015-12-29 10:00:00,86,1023,275.07,mist,70,5
2015-12-29 11:00:00,93,1022,275.64,mist,60,8
2015-12-29 12:00:00,87,1020,276.32,mist,70,8
2015-12-29 13:00:00,87,1020,276.52,mist,60,6
2015-12-29 14:00:00,93,1017,277.5,drizzle,50,4
2015-12-29 15:00:00,100,1016,277.68,drizzle,20,3
2015-12-29 16:00:00,93,1014,278.49,drizzle,50,10
2015-12-29 17:00:00,93,1017,281.144075727,heavy intensity rain,33,6
2015-12-29 18:00:00,76,1013,278.33,mist,320,6
2015-12-29 19:00:00,93,1014,277.43,mist,360,2
2015-12-29 20:00:00,94,1018,280.219469027,heavy intensity rain,349,1
2015-12-29 21:00:00,93,1016,277.38,mist,10,3
2015-12-29 22:00:00,91,1016,277.298387097,light rain,94,3
2015-12-29 23:00:00,86,1018,277.05,mist,350,3
2015-12-30 00:00:00,86,1018,277.102309374,light rain,277,2
2015-12-30 01:00:00,87,1019,277.27,mist,47,1
2015-12-30 02:00:00,91,1024,276.669592876,light rain,137,1
2015-12-30 03:00:00,86,1021,277.11,mist,47,1
2015-12-30 04:00:00,87,1021,277.11771585,scattered clouds,109,1
2015-12-30 05:00:00,93,1022,277.14,fog,290,2
2015-12-30 06:00:00,93,1022,276.998370666,light rain,222,2
2015-12-30 07:00:00,93,1023,276.62,fog,43,2
2015-12-30 08:00:00,86,1023,276.63,fog,36,2
2015-12-30 09:00:00,93,1024,276.66,fog,36,2
2015-12-30 10:00:00,91,1024,276.697431541,light rain,49,2
2015-12-30 11:00:00,87,1025,276.81,fog,90,1
2015-12-30 12:00:00,100,1026,276.99,fog,52,2
2015-12-30 13:00:00,87,1027,277.24,fog,60,1
2015-12-30 14:00:00,81,1027,277.69,fog,90,3
2015-12-30 15:00:00,82,1026,277.836760281,light rain,90,2
2015-12-30 16:00:00,87,1026,278.28,fog,90,2
2015-12-30 17:00:00,100,1025,278.28,drizzle,61,1
2015-12-30 18:00:00,95,1025,278.437538417,light rain,63,1
2015-12-30 19:00:00,81,1025,278.94,drizzle,70,2
2015-12-30 20:00:00,87,1023,279.03,drizzle,80,3
2015-12-30 21:00:00,87,1023,279.33,fog,60,2
2015-12-30 22:00:00,87,1022,279.40267996,light rain,60,1
2015-12-30 23:00:00,87,1022,279.65,fog,60,1
2015-12-31 00:00:00,87,1021,279.747046385,light rain,69,1
2015-12-31 01:00:00,87,1021,280.06,fog,100,2
2015-12-31 02:00:00,90,1024,280.506501441,light rain,104,2
2015-12-31 03:00:00,87,1019,280.61,mist,360,2
2015-12-31 04:00:00,88,1018,280.517956867,moderate rain,270,2
2015-12-31 05:00:00,93,1018,280.25,drizzle,10,2
2015-12-31 06:00:00,93,1017,280.11,drizzle,324,1
2015-12-31 07:00:00,93,1017,280.07,drizzle,10,2
2015-12-31 08:00:00,87,1017,279.93,mist,330,2
2015-12-31 09:00:00,81,1016,279.89,mist,332,2
2015-12-31 10:00:00,87,1016,279.42,mist,320,2
2015-12-31 11:00:00,91,1021,278.526089916,moderate rain,304,1
2015-12-31 12:00:00,86,1017,279.45,mist,277,1
2015-12-31 13:00:00,100,1018,279.53,mist,10,3
2015-12-31 14:00:00,87,1019,280.72,light rain,310,2
2015-12-31 15:00:00,93,1020,280.77,overcast clouds,360,3
2015-12-31 16:00:00,70,1019,281.21,overcast clouds,330,5
2015-12-31 17:00:00,79,1023,281.225918256,moderate rain,319,4
2015-12-31 18:00:00,76,1017,281.46,overcast clouds,320,2
2015-12-31 19:00:00,66,1017,281.21,overcast clouds,290,6
2015-12-31 20:00:00,66,1017,281.22,overcast clouds,310,5
2015-12-31 21:00:00,64,1017,281.026831147,overcast clouds,307,5
2015-12-31 22:00:00,61,1018,280.36,overcast clouds,300,5
2015-12-31 23:00:00,73,1022,279.393851016,moderate rain,299,4
2016-01-01 00:00:00,65,1019,279.54,broken clouds,270,3
2016-01-01 01:00:00,73,1019,279.418534988,broken clouds,270,3
2016-01-01 02:00:00,100,1020,279.03,overcast clouds,270,4
2016-01-01 03:00:00,89,1019,278.873939179,overcast clouds,279,4
2016-01-01 04:00:00,56,1019,278.35,broken clouds,310,4
2016-01-01 05:00:00,70,1023,277.134691707,broken clouds,296,3
2016-01-01 06:00:00,56,1018,278.09,overcast clouds,275,3
2016-01-01 07:00:00,60,1018,277.72,overcast clouds,260,5
2016-01-01 08:00:00,60,1018,277.61,overcast clouds,260,5
2016-01-01 09:00:00,60,1018,277.455588868,overcast clouds,257,5
2016-01-01 10:00:00,64,1018,276.96,broken clouds,250,6
2016-01-01 11:00:00,59,1018,276.91,overcast clouds,260,3
2016-01-01 12:00:00,60,1018,276.7,overcast clouds,260,4
2016-01-01 13:00:00,55,1018,276.7,sky is clear,290,3
2016-01-01 14:00:00,60,1018,276.7,overcast clouds,260,4
2016-01-01 15:00:00,60,1019,276.96,broken clouds,290,2
2016-01-01 16:00:00,52,1018,277.46,broken clouds,270,7
2016-01-01 17:00:00,52,1017,277.69,broken clouds,270,6
2016-01-01 18:00:00,54,1016,277.532913205,broken clouds,267,6
2016-01-01 19:00:00,60,1016,277.07,light rain,260,8
2016-01-01 20:00:00,55,1016,276.93,light rain,280,6
2016-01-01 21:00:00,48,1016,276.52,broken clouds,260,6
2016-01-01 22:00:00,48,1016,276.370921927,broken clouds,264,6
2016-01-01 23:00:00,51,1016,275.9,scattered clouds,280,7
2016-01-02 00:00:00,51,1016,275.647773302,scattered clouds,277,6
2016-01-02 01:00:00,51,1017,274.84,sky is clear,270,4
2016-01-02 02:00:00,64,1021,274.538421152,sky is clear,273,4
2016-01-02 03:00:00,55,1018,274.46,sky is clear,250,5
2016-01-02 04:00:00,53,1018,274.338412609,sky is clear,247,5
2016-01-02 05:00:00,50,1018,273.98,few clouds,240,5
2016-01-02 06:00:00,50,1018,273.74,broken clouds,240,3
2016-01-02 07:00:00,51,1018,273.712646564,broken clouds,242,3
2016-01-02 08:00:00,55,1018,273.63,broken clouds,250,3
2016-01-02 09:00:00,99,1018,273.57,overcast clouds,260,2
2016-01-02 10:00:00,99,1018,273.13,scattered clouds,280,3
2016-01-02 11:00:00,100,1018,272.89,few clouds,260,4
2016-01-02 12:00:00,68,1018,272.82,broken clouds,270,2
2016-01-02 13:00:00,50,1019,273.28,broken clouds,240,4
2016-01-02 14:00:00,50,1019,274.2,broken clouds,230,3
2016-01-02 15:00:00,59,1019,274.62,broken clouds,240,2
2016-01-02 16:00:00,47,1019,275.8,broken clouds,240,4
2016-01-02 17:00:00,44,1018,276.24,broken clouds,270,6
2016-01-02 18:00:00,43,1017,276.453619442,broken clouds,270,6
2016-01-02 19:00:00,41,1016,277.15,broken clouds,270,5
2016-01-02 20:00:00,41,1016,277.09,scattered clouds,250,7
2016-01-02 21:00:00,41,1016,276.906685225,scattered clouds,258,7
2016-01-02 22:00:00,44,1016,276.27,broken clouds,290,6
2016-01-02 23:00:00,59,1020,275.826875769,scattered clouds,280,5
2016-01-03 00:00:00,51,1017,274.36,few clouds,270,2
2016-01-03 01:00:00,51,1016,274.056162791,few clouds,265,2
2016-01-03 02:00:00,51,1016,273.1,sky is clear,250,2
2016-01-03 03:00:00,62,1016,272.989130191,sky is clear,242,2
2016-01-03 04:00:00,100,1016,272.64,sky is clear,220,3
2016-01-03 05:00:00,68,1015,272.73,sky is clear,245,3
2016-01-03 06:00:00,79,1014,272.67,sky is clear,245,3
2016-01-03 07:00:00,68,1014,272.39,sky is clear,210,3
2016-01-03 08:00:00,68,1013,272.7,sky is clear,210,2
2016-01-03 09:00:00,75,1012,272.773314488,sky is clear,214,2
2016-01-03 10:00:00,100,1012,273,sky is clear,230,3
2016-01-03 11:00:00,100,1016,273.036372937,sky is clear,231,3
2016-01-03 12:00:00,68,1012,272.57,sky is clear,230,3
2016-01-03 13:00:00,66,1012,273.304115665,sky is clear,230,3
2016-01-03 14:00:00,64,1012,275.4,sky is clear,230,4
2016-01-03 15:00:00,58,1011,276.520209713,few clouds,232,4
2016-01-03 16:00:00,42,1011,279.62,scattered clouds,240,6
2016-01-03 17:00:00,55,1014,279.218831994,scattered clouds,245,5
2016-01-03 18:00:00,42,1009,279.95,broken clouds,300,7
2016-01-03 19:00:00,42,1010,279.39,broken clouds,280,4
2016-01-03 20:00:00,54,1014,279.041258614,scattered clouds,278,4
2016-01-03 21:00:00,41,1011,278.3,scattered clouds,260,7
2016-01-03 22:00:00,43,1011,277.97804878,scattered clouds,260,6
2016-01-03 23:00:00,51,1012,276.98,scattered clouds,260,4
2016-01-04 00:00:00,51,1012,276.632267955,scattered clouds,257,4
2016-01-04 01:00:00,55,1013,275.53,sky is clear,250,4
2016-01-04 02:00:00,67,1017,275.099860335,sky is clear,261,3
2016-01-04 03:00:00,64,1013,274.6,few clouds,270,4
2016-01-04 04:00:00,65,1013,274.345979381,few clouds,270,4
2016-01-04 05:00:00,69,1013,273.61,few clouds,270,4
2016-01-04 06:00:00,69,1013,273.763261171,scattered clouds,283,4
2016-01-04 07:00:00,69,1013,274.16,broken clouds,320,2
2016-01-04 08:00:00,80,1017,273.433461978,scattered clouds,319,3
2016-01-04 09:00:00,59,1013,273.25,broken clouds,330,4
2016-01-04 10:00:00,57,1013,272.881054445,broken clouds,327,5
2016-01-04 11:00:00,54,1014,271.83,few clouds,320,7
2016-01-04 12:00:00,58,1015,271.8,sky is clear,330,5
2016-01-04 13:00:00,50,1016,270.6,broken clouds,320,7
2016-01-04 14:00:00,42,1016,270.59,sky is clear,330,5
2016-01-04 15:00:00,42,1018,271.23,few clouds,340,9
2016-01-04 16:00:00,39,1018,271.44,sky is clear,10,6
2016-01-04 17:00:00,30,1018,271.79,few clouds,350,7
2016-01-04 18:00:00,29,1017,271.614888129,few clouds,339,7
2016-01-04 19:00:00,28,1017,271.11,few clouds,310,8
2016-01-04 20:00:00,28,1018,269.98,few clouds,330,8
2016-01-04 21:00:00,28,1018,269.345429626,few clouds,332,8
2016-01-04 22:00:00,29,1021,267.21,few clouds,340,9
2016-01-04 23:00:00,52,1026,267.621003723,few clouds,228,8
2016-01-05 00:00:00,37,1024,265.24,few clouds,330,9
2016-01-05 01:00:00,39,1024,264.894714384,few clouds,330,10
2016-01-05 02:00:00,47,1026,263.79,scattered clouds,330,10
2016-01-05 03:00:00,47,1026,263.517010601,scattered clouds,332,10
2016-01-05 04:00:00,47,1028,262.63,few clouds,340,8
2016-01-05 05:00:00,64,1033,263.345003711,few clouds,228,7
2016-01-05 06:00:00,47,1029,262.3,sky is clear,350,4
2016-01-05 07:00:00,56,1031,261.5,sky is clear,350,10
2016-01-05 08:00:00,51,1032,261.42,sky is clear,340,9
2016-01-05 09:00:00,51,1032,261.32121032,sky is clear,340,8
2016-01-05 10:00:00,55,1033,260.99,sky is clear,340,6
2016-01-05 11:00:00,70,1037,262.432862195,sky is clear,224,5
2016-01-05 12:00:00,55,1035,260.89,sky is clear,350,6
2016-01-05 13:00:00,43,1033,261.07,sky is clear,340,5
2016-01-05 14:00:00,43,1036,263.06,sky is clear,350,7
2016-01-05 15:00:00,37,1035,263.84,sky is clear,340,5
2016-01-05 16:00:00,31,1037,266.48,sky is clear,340,3
2016-01-05 17:00:00,54,1041,267.748491761,sky is clear,345,3
2016-01-05 18:00:00,29,1036,268.74,sky is clear,356,2
2016-01-05 19:00:00,21,1036,270.64,sky is clear,350,3
2016-01-05 20:00:00,25,1036,270.73,sky is clear,330,2
2016-01-05 21:00:00,18,1036,270.97,sky is clear,0,2
2016-01-05 22:00:00,19,1036,270.462067741,sky is clear,74,2
2016-01-05 23:00:00,25,1037,268.79,sky is clear,320,2
2016-01-06 00:00:00,25,1037,268.550203735,sky is clear,308,1
2016-01-06 01:00:00,25,1037,267.72,sky is clear,270,1
2016-01-06 02:00:00,49,1041,266.970137698,sky is clear,263,1
2016-01-06 03:00:00,32,1037,266.73,sky is clear,250,1
2016-01-06 04:00:00,33,1037,266.560647665,sky is clear,251,1
2016-01-06 05:00:00,38,1037,266.05,sky is clear,256,2
2016-01-06 06:00:00,41,1036,266.04,sky is clear,240,1
2016-01-06 07:00:00,78,1036,265.95,sky is clear,256,2
2016-01-06 08:00:00,57,1036,265.15,sky is clear,240,1
2016-01-06 09:00:00,85,1035,264.96,sky is clear,247,2
2016-01-06 10:00:00,48,1036,264.84,sky is clear,247,2
